Code,Description,LAT,LON
15056,"Savonlinna, Finland: Savonlinna Airport",61.942777799999995,28.945
15057,"Savannah, GA: Hunter AAF",32.0096114,-81.1535944
15058,"Moscow, Russia: Sheremetyevo",55.9621461,37.511225200000005
15059,"Kuito, Angola: Kuito Airport",-12.406190850000002,16.94301505507061
15060,"Seville, Spain: Seville Airport",37.4067138,-5.9539918
15061,"Stevens Village, AK: Stevens Village Airport",66.0175314,-149.05205269763286
15062,"Savusavu, Fiji: Savusavu Airport",-16.8034908,179.3406826620913
15063,"Sparrevohn, AK: Sparrevohn LRRS",61.09604365,-155.57460505433366
15064,"Ekaterinburg, Russia: Koltsovo",56.74455355,60.8027005770469
15065,"San Antonio, Venezuela: Juan Vicente Gomez International",7.841512299999999,-72.44032765788262
15066,"Shantou, China: Waisha",23.42775505,116.75913704954428
15067,"Shaw River, Australia: Shaw River Airport",-21.5102997,119.36199950000001
15068,"Stawell, Australia: Stawell Airport",-37.0730434,142.74132531474385
15069,"Seward, AK: Seward Airport",60.13081999999999,-149.42186850000002
15070,"Newburgh/Poughkeepsie, NY: New York Stewart International",41.5020532,-74.12120288016584
15072,"Milan, Italy: Segrate",45.44420495,9.277832922158506
15073,"Spanish Wells, The Bahamas: Spanish Wells Airport",,
15074,"Stillwater, OK: Stillwater Regional",36.16188335,-97.08746806534931
15075,"Sumbawa, Indonesia: Sumbawa Besar",-8.48904665,117.413586979482
15076,"Swansea, United Kingdom: Swansea Airport",51.60401765,-4.070155275086177
15077,"Suwon, South Korea: Suwon Airport",,
15078,"Sweetwater, TX: Avenger Field",32.4643842,-100.46959220000001
15079,"Strasbourg, France: Strasbourg Entzheim",48.53865255,7.6250099356105405
15080,"Sale, Australia: West Sale",-38.0952468,146.9634381675828
15081,"Berlin, Germany: Schoenefeld",52.390493799999994,13.5187188
15082,"Senanga, Zambia: Senanga Airport",-16.113010799999998,23.29875591158206
15083,"Sligo, Ireland: Sligo Airport",54.2796561,-8.59661277015174
15084,"Philipsburg, Sint Maarten: Princess Juliana International",18.04087385,-63.111851683710775
15085,"Sheldon Point, AK: Nunam Iqua",62.52012525,-164.84807365751269
15086,"Soldotna, AK: Soldotna Airport",60.47472220000001,-151.03805559999998
15087,"Srinagar, India: Srinagar Airport",34.00559375,74.76348668244731
15088,"Soddu, Ethiopia: Soddu Airport",6.816999900000001,37.75
15089,"Sidney, NY: Sidney Municipal",40.2395199,-84.15310612932615
15090,"Shemya, AK: Eareckson AS",39.27156735,-76.57152122888559
15091,"Seal Bay, AK: Seal Bay Airport",58.9693985,-99.9749985
15092,"Sydney, Australia: Sydney International",-33.9349983,151.1658899
15093,"Shelbyville/Tullahoma, TN: Bomar Field-Shelbyville Municipal",35.5612926,-86.44269606008433
15094,"Stanton, MN: Stanton Airfield",44.47540305,-93.01549829059309
15095,"Shonai, Japan: Shonai Airport",38.815828550000006,139.78777585339822
15096,"Syracuse, NY: Syracuse Hancock International",43.114175200000005,-76.11914451143608
15097,"Saint-Yan, France: Saint-Yan Airport",46.41223055,4.018658350847439
15098,"Sanya, China: Phoenix International",33.43290795,-112.0094218018466
15099,"Stornoway, United Kingdom: Stornoway Airport",58.2143799,-6.32651344733495
15100,"Shiraz, Iran: Shahid Dastghaib International",,
15101,"Soyo, Angola: Soyo Airport",-6.14131415,12.371235601322446
15102,"Kuala Lumpur, Malaysia: Sultan Abdul Aziz Shah International",,
15103,"Santa Cruz, Costa Rica: Santa Cruz Airport",50.5186713,20.515246100000002
15104,"Sheffield, United Kingdom: Sheffield City",53.47641295,-1.0061206459207377
15105,"Samsun, Turkey: Carsamba",41.25635615,36.55478222122598
15106,"Salzburg, Austria: Salzburg Airport",47.7934551,13.001830576958726
15107,"Skukuza, South Africa: Skukuza Airport",-24.9680566,31.59361871984283
15108,"Knob Noster, MO: Whiteman AFB",38.729865999999994,-93.5502473
15109,"Szombathely, Hungary: Szombathely Airport",47.27658855,16.623488267860633
15110,"Santa Paula, CA: Santa Paula Airport",34.3467751,-119.06263410187486
15111,"San Cristobal, Mexico: San Cristobal de Las Casas",16.692073800000003,-92.5306017
15112,"Schwerin, Germany: Schwerin Parchim",53.42808025,11.783547424439364
15113,"Shenzhen, China: Bao'an International",22.6376376,113.80609063540386
15114,"Szczecin, Poland: Goleniow",53.58513455,14.904044839668488
15115,"Tobago, Trinidad and Tobago: A N R Robinson International",11.15043845,-60.8375427625885
15116,"Tacloban, Philippines: Daniel Z. Romualdez",11.2280598,125.02736394518476
15117,"Trinidad, CO: Las Animas County",37.261446299999996,-104.3362873
15118,"Taegu, South Korea: Taegu International",35.89664875,128.65684106158005
15119,"Oran, Algeria: Tafaraoui",35.5380059,-0.5368844519229578
15120,"Tagbilaran, Philippines: Tagbilaran Airport",9.665090300000001,123.85361486466586
15121,"Tanna Island, Vanuatu: Tanna Island Airport",-19.45388655,169.22362184123318
15122,"Taiz, Yemen: Taiz International",13.68738305,44.138575458408376
15123,"Takamatsu, Japan: Takamatsu Airport",34.21525785,134.01905076734778
15124,"Tanana, AK: Ralph M Calhoun Memorial",65.1743448,-152.1071655
15125,"Tampico, Mexico: General Francisco Javier Mina International",22.2907507,-97.86513375619627
15127,"Qingdao, China: Liuting",36.26562975,120.37773592677375
15128,"Tapachula, Mexico: Tapachula International",14.78610775,-92.37903205920463
15129,"Taranto, Italy: Taranto Grottaglie",40.51061755,17.39882337351819
15130,"Tashkent, Uzbekistan: Tashkent Islam Karimov",41.25987555,69.28555738635482
15131,"Poprad-Tatry, Slovakia: Poprad Tatry",49.07121425,20.24725741197063
15132,"Tau, TT: Tau Airport",22.316087399999997,113.93647839996052
15133,"Taliabu, Indonesia: Taliabu Airport",-1.64263,124.5589981
15134,"Tuy Hoa, Vietnam: Tuy Hoa Airport",13.04798705,109.33679655153662
15135,"Tabiteuea, Kiribati: Tabiteuea Airport",-1.47444,175.0639954
15136,"New Bight, The Bahamas: The Bight",16.53694075,-88.36166897008953
15137,"Tableland, Australia: Tableland Airport",-17.2948743,126.9120334
15138,"Fort Leonard Wood, MO: Waynesville-St. Robert Regional Forney Field",,
15139,"Tabora, Tanzania: Tabora Airport",-5.0776680999999995,32.833890827397525
15140,"Tumbes, Peru: Cap. FAP Pedro Canga Rodriguez",,
15141,"Statesboro, GA: Statesboro-Bulloch County",32.483065,-81.73961004884927
15142,"Tbilisi, Georgia: Tbilisi Airport",41.6920344,44.946892600000005
15143,"Tabatinga, Brazil: Tabatinga Airport",-4.2556701,-69.9357986
15144,"Tonga Tapu, Tonga: Fua Amotu International",,
15145,"Tabriz, Iran: Tabriz International",38.136562700000006,46.244626992583406
15146,"Tennant Creek, Australia: Tennant Creek Airport",-19.6305093,134.18226892859178
15147,"Treasure Cay, The Bahamas: Treasure Cay Airport",26.74774145,-77.3944193821033
15148,"Tucumcari, NM: Tucumcari Municipal",35.184226499999994,-103.60244834615312
15149,"Tulcea, Romania: Delta Dunarii",45.06283535,28.715902004710074
15150,"Tocoa, Honduras: Tocoa Airport",15.60940025,-86.14111616578825
15151,"Tchibanga, Gabon: Tchibanga Airport",-2.8889667,10.9559279
15152,"Tenerife, Spain: Tenerife Metropolitan Area",,
15153,"Tuscaloosa, AL: Tuscaloosa Regional",33.218226099999995,-87.61046389465531
15154,"Tacoma, WA: McChord Field",47.1377,-122.4765
15155,"Tehuacan, Mexico: Tehuacan Airport",18.50188585,-97.42426801045677
15156,"Tumaco, Colombia: La Florida",1.8144436999999998,-78.75217540380487
15157,"Taba, Egypt: Taba International",29.59502875,34.78460357972393
15158,"Tacna, Peru: Coronel Carlos Ciriani Santa Rosa International",,
15159,"Truth Or Consequences, NM: Truth Or Consequences Municipal",33.2369585,-107.27041709999999
15160,"Takotna, AK: Takotna Airport",62.99175675,-156.03323842451846
15161,"Trinidad, Colombia: San Luis de Palenque",5.4149423,-71.7274156
15162,"Trinidad, Bolivia: Tte Av Jorge Henrich Arauz International",,
15163,"Roxboro, NC: Person County",36.28545379999999,-78.9842
15164,"Amarillo, TX: Tradewind",35.17109720000001,-101.82690629282855
15165,"Toledo, OH: Metcalf Field",41.564954,-83.48180074828177
15166,"Tela, Honduras: Tela Airport",15.7429563,-86.85775102587309
15167,"Teterboro, NJ: Teterboro Airport",40.849509999999995,-74.06353615015186
15168,"Thisted, Denmark: Thisted Airport",57.0698586,8.698246553187925
15170,"Tetlin, AK: Tetlin Airport",63.125532400000004,-142.5213126
15171,"Tatitlek, AK: Tatitlek Airport",60.866111100000005,-146.6838889
15173,"Teptep, Papua New Guinea: Teptep Airport",,
15174,"Lajes, Portugal: Lajes Airport",38.7650295,-27.091700799536515
15175,"Tete, Mozambique: Tete Chingodzi",-16.1026247,33.64068522036753
15176,"Te Anau, New Zealand: Te Anau Airport",-45.53352055000001,167.65501465368342
15177,"Telluride, CO: Telluride Regional",37.95382475,-107.90882877855688
15178,"Tezpur, India: Tezpur Airport",26.7120098,92.7846105
15179,"Tefe, Brazil: Tefe Airport",-3.3793824999999997,-64.72374640000001
15180,"Tufi, Papua New Guinea: Tufi Airport",-9.075992800000002,149.3199706
15181,"Tenerife, Spain: Tenerife Norte",28.04605465,-16.572715299673472
15182,"Tarbes/Lourdes/Pyrenees, France: Tarbes-Lourdes-Pyrenees",43.2782,0.5190034702727074
15183,"Tenerife, Spain: Tenerife Sur",24.7660218,-107.4704962
15184,"Podgorica, Montenegro: Podgorica Airport",42.36051235,19.2500606083752
15185,"Tuskegee, AL: Sharpe Field",32.4959701,-85.7791226
15186,"Kuala Trengganu, Malaysia: Kuala Trengganu Airport",5.76425205,103.00465910844221
15187,"Tongoa, Vanuatu: Tongoa Airport",-16.890869549999998,168.5513030802969
15188,"Tingo Maria, Peru: Tingo Maria Airport",-9.28842915,-76.00491696169554
15189,"Targu Mures, Romania: Targu Mures Airport",46.53441,24.534644699999998
15190,"Touggourt, Algeria: Touggourt/Sidi Mahdi",33.0733149,6.0905017663666206
15191,"Tanga, Tanzania: Tanga Airport",-5.0916176,39.0716205
15192,"Tegucigalpa, Honduras: Toncontin International",14.06037385,-87.21933554156202
15194,"Tuxtla Gutierrez, Mexico: Francisco Sarabia",16.558474349999994,-93.02179959569237
15195,"Tullahoma, TN: Tullahoma Regional Airport/William Northern Field",,
15196,"Teresina, Brazil: Senador Petronio Portella",-5.0598683,-42.823522641955435
15197,"Berlin, Germany: Tempelhof",48.87722355,11.181209879751426
15198,"Biloela, Australia: Biloela (Thangool)",-24.4946875,150.5768617358983
15199,"Trollhattan, Sweden: Trollhattan Vanersborg",58.3180556,12.345
15200,"Thermopolis, WY: Hot Springs County Thermopolis Municipal",,
15201,"Tehran, Iran: Mehrabad International",35.6978689,51.27840017234613
15202,"Thule, Greenland: Thule Air Base",76.52994655,-68.7145635800423
15203,"York, PA: York Airport",39.91489515,-76.87215959950916
15204,"Tahoua, Niger: Tahoua Airport",14.8793756,5.2688648
15205,"Tirana, Albania: Tirana International",41.4140798,19.71964805931863
15206,"Turiacu, Brazil: Turiacu Airport",-22.8761535,-43.3820698545489
15207,"Tippi, Ethiopia: Tippi Airport",,
15208,"Taif, Saudi Arabia: Taif International",15.58494905,32.55398137316945
15209,"Tikehau, French Polynesia: Tikehau Airport",-15.1196417,-148.2316229315307
15210,"Tijuana, Mexico: General Abelardo L. Rodriguez International",,
15211,"Oklahoma City, OK: Tinker AFB",,
15212,"Tembagapura, Indonesia: Mozes Kilangin",-4.5241931,136.8742493546016
15213,"Tindouf, Algeria: Tindouf Airport",27.701384899999997,-8.1672199951581
15214,"Tripoli, Libya: Tripoli International",32.66810995,13.149220605496778
15215,"Tinian, TT: Tinian International",14.99833865,145.61836282912648
15216,"Tirupati, India: Tirupati Airport",13.633340400000002,79.54588838623172
15217,"Thursday Island, Australia: Horn Island",-10.5871382,142.29188159999998
15218,"Timaru, New Zealand: Timaru Airport",-44.29991735,171.2245173261239
15219,"Tivat, Montenegro: Tivat Airport",42.4050316,18.723326823176752
15220,"Tacoma, WA: Tacoma Narrows",47.26975255,-122.57663657866692
15221,"Titusville, FL: Space Coast Regional",28.514206599999998,-80.7990149
15222,"Tidjikja, Mauritania: Tidjikja Airport",18.5670563,-11.429032199999998
15223,"Tari, Papua New Guinea: Tari Airport",-10.17152145,123.66609772776287
15224,"Tarija, Bolivia: Cap Av Oriel Lea Plaza International",,
15225,"Trujillo, Honduras: Trujillo Airport",9.6174088,-70.43276359999999
15226,"Tyumen, Russia: Roshchino",54.652058700000005,43.5264377
15227,"Ankara, Turkey: Murted",40.0790114,32.5646415
15228,"Talkeetna, AK: Talkeetna Airport",62.32196805,-150.0918682875141
15229,"Tiko, Cameroon: Tiko Airport",4.0900417,9.360405788950859
15230,"Takoradi, Ghana: Takoradi Airport",4.8966362,-1.7740750697405612
15231,"Tenakee, AK: Tenakee Airport",57.7794444,-135.2183333
15232,"Truckee, CA: Truckee Tahoe",39.31808510000001,-120.13810245135679
15233,"Bandar Lampung, Indonesia: Branti",57.1031661,26.73365138321311
15234,"Takhli, Thailand: Takhli Airport",15.27556345,100.29383114779779
15235,"Tokeen, AK: Tokeen Airport",55.93690079999999,-133.3261834
15236,"Tok, AK: Tok Junction",63.32984175,-142.9588155950101
15237,"Chuuk, Federated States of Micronesia: Chuuk International",7.461951600000001,151.8430783832741
15238,"Taku Lodge, AK: Taku Seaplane Base",,
15239,"Tikal, Guatemala: Tikal Airport",24.7660218,-107.4704962
15240,"Kigoma, Tanzania: Kigoma Airport",-4.8891971,29.67120973504233
15241,"Thakurgaon, Bangladesh: Thakurgaon Stol Port",,
15242,"Tokushima, Japan: Tokushima Airport",34.1329797,134.60537300786413
15243,"Tak, Thailand: Tak Airport",16.897886800000002,99.2545255125855
15244,"Turku, Finland: Turku Airport",60.5133902,22.263334499818395
15245,"Teller, AK: Teller Airport",65.24050875,-166.33930313262826
15246,"Toluca, Mexico: Licenciado Adolfo Lopez Mateos International",,
15247,"Tulear, Madagascar: Tulear Airport",,
15248,"Telida, AK: Telida Airport",63.380759600000005,-153.27948899999998
15249,"Tallahassee, FL: Tallahassee International",30.40016355,-84.35700872559438
15250,"Tatalina, AK: Tatalina LRRS",,
15252,"Tallinn, Estonia: Lennart Meri Tallinn",59.414388,24.83684047877811
15253,"Tlemcen, Algeria: Zenata-Messali El Hadj",35.01269815,-1.4563134687832149
15254,"Toulon/Hyeres, France: Hyeres Le Palyvestre",43.09576915,6.1478463767391816
15255,"Tulare, CA: Mefford Field",36.15589225,-119.32720552159701
15256,"Toulouse, France: Toulouse Blagnac",43.631586,1.3634936969501894
15257,"Tuluksak, AK: Tuluksak Airport",61.098582900000004,-160.96607980000002
15258,"Tel Aviv, Israel: Ben Gurion",32.000404100000004,34.8704796
15259,"Tifton, GA: Henry Tift Myers",31.4269838,-83.48807854883896
15260,"Miami, FL: Miami Executive",25.6481009,-80.43202039454712
15261,"Timbedra, Mauritania: Timbedra Airport",16.2322342,-8.163830800000001
15262,"Tumlingtar, Nepal: Tumlingtar Airport",27.3151822,87.19472127492573
15263,"Tamale, Ghana: Tamale Airport",9.5540001,-0.8635965467833362
15264,"Tamatave, Madagascar: Toamasina",-18.10843055,49.39240990858281
15265,"Tampere, Finland: Tampere-Pirkkala",61.414073800000004,23.60484879439443
15266,"Tamanrasset, Algeria: Aguemar",,
15267,"Sao Tome Island, Sao Tome and Principe: Salazar",32.8408649,-97.1585479
15268,"Trombetas, Brazil: Trombetas Airport",-1.4896731,-56.39718909776163
15269,"Tamworth, Australia: Tamworth Airport",-31.079499100000003,150.84718743745157
15270,"Lebanon, TN: Lebanon Municipal",43.6223889,-72.30628450898814
15271,"Sparta, TN: Upper Cumberland Regional",36.056729700000005,-85.5299773
15272,"Lewisburg, TN: Ellington",41.924541600000005,-72.4564733
15273,"Pulaski, TN: Abernathy Field",35.15453765,-87.0571263324682
15274,"Lexington, TN: Franklin Wilkins",35.148563,-90.8151167
15275,"Dyersburg, TN: Dyersburg Regional",35.996993100000005,-89.40449646918863
15276,"Winchester, TN: Winchester Municipal",35.1784162,-86.06609470000001
15277,"Jinan, China: Yaoqiang",36.85862105,117.2117242219798
15278,"Tin City, AK: Tin City LRRS",65.5639463,-167.92240859999995
15279,"Tanegashima, Japan: Tanegashima Airport",30.6046354,130.9916096
15280,"Tangier, Morocco: Tanger Ibn Batouta International",,
15281,"Tandjungpinang, Indonesia: Kidjang",,
15282,"Tununak, AK: Tununak Airport",60.575335200000005,-165.26930269019948
15283,"Tainan, Taiwan: Tainan Airport",22.95073545,120.20917119297229
15284,"Twentynine Palms, CA: Twentynine Palms Airport",34.1317,-115.946
15285,"Antananarivo, Madagascar: Ivato",-19.583000199999997,48.8030014
15286,"Miami, FL: Dade-Collier Training and Transition",25.863407000000002,-80.89687206822111
15287,"Newton, IA: Newton Municipal Earl Johnson Field",,
15288,"Stung Treng, Cambodia: Stung Treng Airport",13.5273378,106.01126740000001
15289,"Torrance, CA: Zamperini Field",33.8027967,-118.34003744467968
15290,"Tobruk, Libya: Tobruk Airport",31.858439500000003,23.909052769799768
15292,"Tozeur, Tunisia: Nefta",33.93710375,8.098227764127163
15293,"Togiak, AK: Togiak Airport",59.0531144,-160.39652719999998
15294,"Madrid, Spain: Torrejon AFB",,
15295,"Toledo, OH: Toledo Express",41.58613685,-83.8105056175534
15296,"Tombouctou, Mali: Tombouctou Airport",16.3625833,-3.5989953000000003
15297,"Topeka, KS: Philip Billard Municipal",39.069188,-95.6220519166226
15298,"Tocopilla, Chile: Barriles",2.4534088,-76.6095093
15299,"Torrington, WY: Torrington Municipal",42.0652801,-104.15450940762278
15300,"Tromso, Norway: Langnes",69.68179375,18.91540972267273
15301,"Touho, New Caledonia: Touho Airport",-20.7900009,165.25900269999997
15302,"Tortola, British Virgin Islands: Tortola West End Seaplane Base",,
15303,"Toyama, Japan: Toyama Airport",36.64904205000001,137.18721380281647
15304,"Tampa, FL: Tampa International",27.979164899999997,-82.5349276153517
15305,"Topeka, KS: Allen Air Park",,
15306,"Taipei, Taiwan: Taiwan Taoyuan International",25.07931745,121.2345925139884
15307,"Tampa, FL: Peter O'Knight",,
15308,"Tonopah, NV: Tonopah Airport",38.05830285,-117.083992820955
15309,"Tapini, Papua New Guinea: Tapini Airport",,
15310,"Temple, TX: Draughon-Miller Central Texas Regional",,
15312,"Tarapoto, Peru: Tarapoto Airport",-6.50731795,-76.37247341163878
15313,"Tepic, Mexico: Tepic Airport",20.688932,-105.2351494
15314,"Tom Price, Australia: Tom Price Airport",-22.7460003,117.8690033
15315,"Trapani/Marsala, Italy: Trapani/Birgi",37.91300895000001,12.492621862041096
15316,"Turbo, Colombia: Turbo Airport",7.971667,-76.629722
15317,"Torreon, Mexico: Torreon International",25.56145175,-103.40608074596399
15318,"Trondheim, Norway: Vaernes",63.45476609999999,10.925133336071024
15319,"Tiree Island, United Kingdom: Tiree Island Airport",56.5003869,-6.871612898428247
15320,"Sandefjord, Norway: Torp",59.397229,11.3469259
15321,"Tauranga, New Zealand: Tauranga Airport",-37.67274585,176.1986811415451
15322,"Trona, CA: Trona Airport",35.81633150000001,-117.32706632572544
15323,"Bristol/Johnson City/Kingsport, TN: Tri Cities",46.262620299999995,-119.11867034136114
15324,"Tarakan, Indonesia: Juwata",3.3256795,117.56712065395334
15325,"Thermal, CA: Jacqueline Cochran Regional",33.63094125000001,-116.16102066257406
15326,"Turin, Italy: Torino",45.12537445,7.522175823481621
15327,"Taree, Australia: Taree Airport",-31.8877679,152.51309188792249
15328,"Trincomalee, Sri Lanka: China Bay",8.5387065,81.182420993587
15329,"Trieste, Italy: Trieste Airport",45.81743,13.485536999999999
15331,"Trujillo, Peru: Capitan Carlos Martinez de Pinillos",,
15332,"Trivandrum, India: Thiruvananthapuram International",8.481729099999999,76.92000090488254
15333,"Tarawa, Kiribati: Bonriki International",1.38161395,173.1477703268548
15334,"Trichinopoly, India: Tiruchirappalli International",10.76208595,78.71277098691044
15335,"Taipei, Taiwan: Taipei Songshan",25.066461500000006,121.55490086347919
15336,"Tsumeb, Namibia: Tsumeb Airport",-19.26129145,17.73008059500127
15337,"Astana, Kazakhstan: Nursultan Nazarbayev International",51.0225228,71.46157096898202
15338,"Venice, Italy: Treviso",45.649089700000005,12.196684766859011
15339,"Tanacross, AK: Tanacross Airport",63.3741667,-143.3357916
15340,"Tshikapa, Congo (Kinshasa): Tshikapa Airport",-6.441577400000001,20.794885872688887
15341,"Tsushima, Japan: Tsushima Airport",34.284574,129.3313529
15342,"Taos, NM: Taos Regional",,
15343,"Tianjin, China: Binhai",39.1262333,117.35560014765892
15344,"Tehachapi, CA: Tehachapi Municipal",35.13509125,-118.43862644176487
15345,"Timisoara, Romania: Traian Vuia",46.78627725,23.684510009208
15346,"New York, NY: East 34th Street Heliport",40.7351534,-73.9729007
15348,"Townsville, Australia: Townsville International",,
15349,"Tortoli, Italy: Tortoli Arbatax",39.91869185,9.683019323334596
15350,"Taltal, Chile: Argolla",,
15351,"Troutdale, OR: Portland Troutdale",45.54916185,-122.40316402296676
15352,"Tartagal, Argentina: Tartagal Airport",,
15353,"Thumrait, Oman: Thumrait Airport",17.6593285,54.02562339999999
15354,"Tottori, Japan: Tottori Airport",35.5287531,134.16846688099204
15355,"Turtle Island, Fiji: Turtle Island Airport",25.99588455,-81.67281448335615
15356,"Trenton, NJ: Trenton Mercer",40.2771309,-74.81382140000001
15358,"Tsaratanana, Madagascar: Tsaratanana Airport",-16.75,47.6170006
15359,"Taitung, Taiwan: Fongnian",22.7557147,121.10606539032827
15360,"Tetuan, Morocco: Tetouan/Sania Ramel",,
15361,"Tulcan, Ecuador: Tulcan Airport",0.80896375,-77.70883881204516
15362,"Tubuai Island, French Polynesia: Tubuai Is Fr. Polynesia",,
15363,"Tucuman, Argentina: Tucuman Airport",-26.7961006,-65.3091965
15364,"Tambacounda, Senegal: Tambacounda Airport",13.73542545,-13.654775331670285
15365,"Tours, France: Tours Val de Loire",47.434369700000005,0.7284151068014448
15366,"Tuguegarao, Philippines: Tuguegarao Airport",17.6435848,121.73407781145352
15367,"Tullahoma, TN: Arnold AFB",35.390682500000004,-86.08668913445726
15368,"Turaif, Saudi Arabia: Turaif Airport",31.690723100000003,38.7322544540453
15369,"Turbat, Pakistan: Turbat International",25.98255455,63.02445699920328
15370,"Tulsa, OK: Tulsa International",36.19700895,-95.88673843348828
15371,"Tumut, Australia: Tumut Airport",-35.268181299999995,148.2413379
15372,"Tunis, Tunisia: Carthage",36.8468787,10.217673456992818
15373,"Taupo, New Zealand: Taupo Airport",-38.740190500000004,176.08442490586467
15374,"Tupelo, MS: Tupelo Regional",34.26840715,-88.76848308091171
15375,"Tucurui, Brazil: Tucurui Airport",-3.8639335,-49.682911600000004
15376,"Tucson, AZ: Tucson International",32.11237945,-110.93938776979155
15377,"Tauta, Papua New Guinea: Tauta Airport",,
15378,"Tabuk, Saudi Arabia: Prince Sultan Bin Abdulaziz",,
15379,"Morafenobe, Madagascar: Morafenobe Airport",-17.8500623,44.921114700000004
15380,"Traverse City, MI: Cherry Capital",44.74349225,-85.58421631783196
15381,"Thief River Falls, MN: Thief River Falls Regional",48.0660335,-96.1844694
15382,"Thomasville, GA: Thomasville Regional",,
15383,"Lake Tahoe, CA: Lake Tahoe Airport",38.89458784999999,-119.99601773882318
15384,"Taveuni, Fiji: Matei",-16.6881734,-179.8808896
15385,"Twin Hills, AK: Twin Hills Airport",59.074478299999996,-160.27575330000002
15386,"Toowoomba, Australia: Toowoomba Airport",-27.5435266,151.91589923018938
15387,"Port Townsend, WA: Jefferson County International",48.0536236,-122.81018433891043
15388,"Taylor, AK: Taylor Airport",34.45143875,-110.11645561432405
15389,"Twin Falls, ID: Joslin Field - Magic Valley Regional",,
15390,"Two Harbors, CA: Two Harbors Airport",33.4325701,-118.50860159999998
15392,"Tawau, Malaysia: Tawau Airport",4.31310325,118.11757473981727
15393,"Mesquite, TX: Mesquite Metro",32.749898900000005,-96.53114976775751
15394,"Denver City, TX: Denver City Airport",32.9751031,-102.84243070000001
15395,"Port Isabel, TX: Port Isabel - Cameron County",26.1664777,-97.34656555525451
15396,"Ballinger, TX: Bruce Field",33.5844695,-88.66645150000001
15397,"Cleburne, TX: Cleburne Regional",32.35417645,-97.43167385972777
15398,"Horseshoe Bay, TX: Horseshoe Bay Resort",,
15399,"Post, TX: Post Garza County Municipal",33.20494405,-101.33712244935312
15400,"Taichung, Taiwan: Taichung Airport",24.267165600000002,120.62867909049541
15401,"Texarkana, AR: Texarkana Regional-Webb Field",,
15402,"Berlin, Germany: Tegel",52.55737385000001,13.280509522074105
15403,"Tunxi, China: Tunxi Airport",29.7337643,118.25524553720518
15404,"Tabou, Cote d'Ivoire: Tabou Airport",4.4378095,-7.3627281
15405,"Tibooburra, Australia: Tibooburra Airport",-29.449604600000004,142.05788069999997
15406,"Tyonek, AK: Tyonek Airport",61.0722375,-151.1350086
15408,"Talara, Peru: Capitan FAP Victor Montes International",,
15409,"Taiyuan, China: Wusu",37.7491019,112.62162613935223
15410,"Tokyo, Japan: Tokyo Metropolitan Area",28.200595,83.9821606289497
15411,"Tyler, TX: Tyler Pounds Regional",32.35190965,-95.40208756061571
15412,"Knoxville, TN: McGhee Tyson",35.809552999999994,-83.99884810431155
15413,"Taylor, AZ: Taylor Airport",34.45143875,-110.11645561432405
15414,"Belize City, Belize: Belize Municipal",9.0067099,7.2723952999999995
15415,"Maya Beach, Belize: Maya Beach Airport",7.1250213,125.64348214433771
15416,"Tuzla, Bosnia and Herzegovina: Tuzla Airport",40.822714899999994,29.3351436
15417,"South Andos, The Bahamas: Congo Town",24.15907255,-77.5913170475257
15418,"Trabzon, Turkey: Trabzon Airport",40.9944485,39.78900307958074
15419,"Adana, Turkey: Incirlik AB",37.0060338,35.420902970986
15420,"Ua Huka, French Polynesia: Ua Huka Airport",-8.936267650000003,-139.55388264695694
15421,"Narsarsuaq, Greenland: Narsarsuaq Airport",61.16046545,-45.42536298156452
15422,"Guam, TT: Andersen AFB",13.581111100000001,144.92444440000003
15423,"San Juan, Argentina: San Juan Airport",10.6653505,122.94264540000002
15424,"Samburu, Kenya: Samburu Airport",0.5352210999999999,37.529804600000006
15425,"Uaxactun, Guatemala: Uaxactun Airport",17.3931494,-89.6348411
15426,"Uberaba, Brazil: Mario de Almeida Franco",,
15427,"Chatham, MA: Chatham Municipal",41.68797135,-69.99082822593004
15428,"Ube, Japan: Yamaguchi Ube",33.9294836,131.27519368983468
15429,"Ubon Ratchathani, Thailand: Ubon Ratchathani Airport",15.253678299999999,104.86906426652979
15430,"Columbus, MS: Columbus-Lowndes County",33.4653968,-88.3803166
15431,"Utica/Rome, NY: Oneida County",43.2322434,-75.41429215679014
15433,"Union City, TN: Everett-Stewart Regional",,
15434,"Bermuda Dunes, CA: Bermuda Dunes Airport",33.748650850000004,-116.27566152869801
15435,"Darlington, SC: Darlington County",34.407222,-80.1165864
15436,"Uberlandia, Brazil: Uberlandia Airport",-18.878551700000006,-48.22339341022286
15437,"Udaipur, India: Udaipur Airport",24.618558899999996,73.90139881170413
15438,"Quelimane, Mozambique: Quelimane Airport",-17.854798799999994,36.870216010432294
15439,"Kumejima, Japan: Kumejima Airport",26.363671000000004,126.716798
15440,"Waukesha, WI: Waukesha County",43.0917044,-88.17831652085349
15441,"Quetta, Pakistan: Samungli International",,
15442,"Ufa, Russia: Ufa Airport",54.55421945000001,55.88293403666915
15443,"Ugashik, AK: Ugashik Airport",57.52193865,-157.4009501
15444,"Pilot Point, AK: Ugashik Bay",57.4250005,-157.7448399
15445,"Urgench, Uzbekistan: Urgench Airport",41.5809866,60.645268749967784
15446,"Uganik, AK: Uganik Airport",57.7331324,-153.32037549999998
15447,"Waukegan, IL: Waukegan National",42.42100275,-87.8674836703092
